video_title,channel_uploader,author,publish_date,updated_date,like_count,text_display,url
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@reginaldking5972,2024-10-31T21:09:16Z,2024-10-31T21:09:16Z,0,I don&#39;t understand why this is a cringing add women can&#39;t vote the way they want to. Get out of here with that nonsense.,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@elmtree1824,2024-10-31T21:08:41Z,2024-10-31T21:08:41Z,3,"Critical thinking is required for this advertisement. If you are in a respectful relationship and as a woman can have your own opinion, than this ad is obviously not aimed at you. There are thousands of women in relationships that are not like that. Think 🤔",https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@janetgao6201,2024-10-31T21:08:06Z,2024-10-31T21:08:06Z,1,Love this. No spouse should be “allowed” to discount our free choice. Vote YOUR choice. Mine happens to be Harris.,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@john-o1g9p,2024-10-31T20:56:29Z,2024-10-31T20:56:29Z,0,"good to know roberts, cuban, and harris all <br>believe women are weak AND stupid.<br>a new low for the democat party...",https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@JjandCj8049,2024-10-31T20:50:41Z,2024-10-31T20:50:41Z,0,"My husband and I voted today, 31 years and every vote is a discussion, we love the MAGA/MAHA/DEPLORABLE/AND NOW TAKING OUT THE GARBAGE/TRASH FELLON ❤🇺🇸❤ still happily married and looking forward to many more 💕💞 ❤‍🔥❤‍🔥❤‍🔥💞💕",https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@colehodges2883,2024-10-31T20:44:33Z,2024-10-31T20:44:33Z,0,So Harris is promoting to lie to your significant other basically?! 🤣,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@robertanuckels1905,2024-10-31T20:44:17Z,2024-10-31T20:44:17Z,2,What a great ad. I have been married to a secure male for so long I forget about this experience. Based on the reaction this is getting the Harris team did it again. Wow.,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@lawren7615,2024-10-31T20:40:01Z,2024-10-31T20:40:01Z,7,You know it&#39;s a Great Ad by the comments!,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@Batham55,2024-10-31T20:38:34Z,2024-10-31T20:38:34Z,1,Funny thing is I know my wife is voting opposite of me in a couple things. But we are both adult enough to realize politics isn&#39;t everything and we can have different views.,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@KittyCatRose,2024-10-31T20:36:41Z,2024-10-31T20:36:41Z,0,"😂😂😂😂 These comments, though!! OOMMMGGG. I wasn&#39;t even going to bother, but dang. Worth it. 🤣🤣🤣🤣",https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@virtualmatter,2024-10-31T20:33:53Z,2024-10-31T20:33:53Z,0,MAGA women never fake it.,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@stellsmom,2024-10-31T20:32:47Z,2024-10-31T20:32:47Z,1,"Love it, love it, love it",https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@statebird6586,2024-10-31T20:31:53Z,2024-10-31T20:31:53Z,0,"great add!! apparently quite triggering for the maga masses. haha! what does that tell you? it is the truth, that is what it tells you",https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@joeindy942,2024-10-31T20:31:01Z,2024-10-31T20:31:01Z,0,I have a guy friend that has to do this behind his wife’s back because she’s a Trump supporter.,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@sandieneitzel254,2024-10-31T20:27:35Z,2024-10-31T20:27:35Z,0,"This is a perfect ad to remind women they can make their own choices.  Their husbands shouldn’t be telling them who to vote for or ask them who they voted for.  This is a personal choice, and it’s none of their damn business!  When I was married to a controlling husband who cheated on me many times, he would TELL ME who to vote for.  He was able to control me in every other way possible, except when it came down to voting.  This was one thing I could choose to do on my own!  Needless to say, I always voted for the opponent!",https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@janeatkinsonvivacristorey3622,2024-10-31T20:27:02Z,2024-10-31T20:27:02Z,0,If never vote for Harris. Do you think I just fell out of a coconut tree?? COL! *cackle out loud,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@janeatkinsonvivacristorey3622,2024-10-31T20:24:33Z,2024-10-31T20:24:33Z,0,Proud that I am NOT voting for Kamala! ❤️🇺🇲,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@Lee-hj7fk,2024-10-31T20:22:20Z,2024-10-31T20:22:20Z,0,Soooo this is encouraging women to lie to their husbands… what great morals the left/dems have. I get it’s your personal choice as it should be but to have a commercial like this promoting dishonesty in a marriage is wrong.,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@Omar-my9ot,2024-10-31T20:12:38Z,2024-10-31T20:12:38Z,0,Misogyny being promoted by Donald Trump and men who support him will NOT be tolerated in our country!,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@theophilus46,2024-10-31T20:09:32Z,2024-10-31T20:09:32Z,0,"she was funny in the movie....years  ago.....................................but in reality,   She is not all that &quot;Pretty&quot;. ......never was",https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@Chelts,2024-10-31T20:00:17Z,2024-10-31T20:00:17Z,2,The right wing media reaction to this ad and in the comments shows its effective. Yes theres domestic abuse around politics since sufferage. FFS.,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@Clv-oh2zc,2024-10-31T19:59:00Z,2024-10-31T19:59:00Z,0,🤢🤮,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@trumpistheswamp1313,2024-10-31T19:54:57Z,2024-10-31T19:54:57Z,28,"If this ad is offensive to you, may be because it&#39;s the truth. A lot of men expect their wives to bend their way. This ad says you don&#39;t have to. Brilliant ad!",https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@highplainsdrifter8554,2024-10-31T19:51:19Z,2024-10-31T19:51:19Z,0,"Wait.  A Fox News commentator just said that if his wife voted for Harris, he would see it as the equivalent of her having an affair.  Yet, most of you are still ignorant enough to believe that MANY women in this country would not face severe consequences if they told their husband they were voting for Harris???  GTFOOH!  All of you are the one&#39;s who are out of touch.",https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@cccc7666,2024-10-31T19:48:13Z,2024-10-31T19:48:13Z,0,Just like in all healthy relationships lying to your partner ensures long terms success.<br><br>If you can&#39;t honestly discuss who you voted for there are more serious issues boiling under the surface just waiting to blow up.,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@rickintexas1584,2024-10-31T19:46:38Z,2024-10-31T19:46:38Z,0,"How embarrassing for Julia and Kamala. A lot of women actually prefer Trump. The Harris campaign, and Julia Roberts, should be embarrassed by this pathetic portrayal of women.",https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@Flitzer514,2024-10-31T19:43:17Z,2024-10-31T19:43:17Z,0,Why is the right wing freaking out about this ad?,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@maryfleming3742,2024-10-31T19:38:45Z,2024-10-31T19:38:45Z,20,"Some people are in oppressive/abusive relationships they either can&#39;t or aren&#39;t ready to get out of. This message is for them, not for people who aren&#39;t.",https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@Deutschtown,2024-10-31T19:35:41Z,2024-10-31T20:33:14Z,0,The &quot;Pretty Woman&quot; who singlehandly  made&quot; Prostitution Glamorous Again&quot;.  Probably the largest promoter of the sin of the harlot in world history.,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@geoffreygershon,2024-10-31T19:34:49Z,2024-10-31T19:34:49Z,0,Brilliant ad!  Let the MAGA-babies whine in response....,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@poppyflowers7897,2024-10-31T19:34:13Z,2024-10-31T19:34:13Z,35,"As someone who canvassed a few thousand doors in my life (for political campaigns), this has more relevance than you all may even want to believe.",https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@theophilus46,2024-10-31T19:33:04Z,2024-10-31T19:33:04Z,0,"nothing like  driving  a wedge  in the marriage, making it  ok to deceive your spouse,  .....Eventually., those different values  will lead to &#39;one more  divorce&quot;",https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@RyanComstockRealtorTucson,2024-10-31T19:31:02Z,2024-10-31T19:31:02Z,0,When will Democrats learn regular Americans don&#39;t need Hollywood to lecture us.,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@elee9956,2024-10-31T19:29:33Z,2024-10-31T19:29:33Z,0,Great marriage,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@cedarflame3070,2024-10-31T19:25:19Z,2024-10-31T19:25:19Z,1,"My Mom was a Democrat, my father was a Republican.  She never lied to him about it...but in 2024 if they were alive today...and how my father could be about politics...she would just say nothing or okay...sure thing...and do what she wanted. They shared a marriage, not a brain.",https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@alinnen6659,2024-10-31T19:24:59Z,2024-10-31T19:24:59Z,0,SNL is back!  So glad they are finally putting out funny sketches again.,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@peterdang1428,2024-10-31T19:21:37Z,2024-10-31T19:21:37Z,0,58% dislike as of this moment 😂,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@sslurgio3431,2024-10-31T19:16:29Z,2024-10-31T19:16:29Z,0,Shame Shame Shame,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@moonrise458,2024-10-31T19:15:03Z,2024-10-31T19:15:03Z,0,At this point any woman voting for Harris is voting to have her children learn to read with  porn books by trans and crossdressers as teachers and to get butchered by gender &#39;care&#39; initiatives.,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@moonrise458,2024-10-31T19:10:15Z,2024-10-31T19:10:15Z,0,"I just had a thought. Maybe they&#39;re pretending but actually doing everything to make kamala lose, it&#39;s Really too stupid",https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@kathyg1346,2024-10-31T19:05:34Z,2024-10-31T19:05:34Z,0,Go Trump!,https://www.youtube.com/watch?v=FaCPck2qDhk
