video_title,channel_uploader,author,publish_date,updated_date,like_count,text_display,url
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@madonnacarroll8119,2024-10-28T19:15:12Z,2024-10-28T19:15:12Z,0,JD Vance is awesome,https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@Ranwarner42,2024-10-28T19:14:38Z,2024-10-28T19:14:38Z,0,Junior Varsity Vance…. This guy is way in over his head.,https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@nyFH_1007,2024-10-28T18:55:28Z,2024-10-28T18:55:28Z,1,"What a historic moment in NYC having Republican presidential candidate, Trump &amp; his running mate, JD Vance at MSG. I should have been there. Vote Trump/Vance 2024 !!!",https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@CosmicBeams,2024-10-28T18:44:49Z,2024-10-28T18:44:49Z,0,J D the Witty! 👏🏻,https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@kunals.1161,2024-10-28T18:39:15Z,2024-10-28T18:39:15Z,0,Maga2024,https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@Tom-p1z2k,2024-10-28T18:05:46Z,2024-10-28T18:05:46Z,0,That whole rally was a HATEfest and it was ugly.,https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@earvinflowers2065,2024-10-28T17:36:53Z,2024-10-28T17:36:53Z,0,🤡🤡🤡 clowns each and every one that believes thus load of crap!!,https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@Rougescholar,2024-10-28T17:32:07Z,2024-10-28T17:32:07Z,0,Him and Vivek are gonna be a problem for the democrats in 2028🇺🇸,https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@micahmcclain8260,2024-10-28T17:25:11Z,2024-10-28T17:25:11Z,0,Ready to see Trump/Vance win next Tuesday!!!!!!!!,https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@Suliz-k7l,2024-10-28T17:14:55Z,2024-10-28T17:19:16Z,5,I was disappointed when Trump picked JD because I rooted for Vivek but my oh my this man was nothing but a pleasant surprise! He&#39;s a captivating speaker and Trump made a great choice... From California TRUMP/VANCE 2024 🎉🎉🎉❤️❤️❤️❤️❤️🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲,https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@StraightToTheAve,2024-10-28T17:14:43Z,2024-10-28T17:14:43Z,0,He doesn’t look like a vampire like pence,https://www.youtube.com/watch?v=5t6_jR6M2-0
